ParticipantID,Mode,First,illum_order,Illuminant,Lightness,Rep,RGB_1,RGB_2,RGB_3,Lab Grid_1,Lab Grid_2,Lab Grid_3,Idx_1,Idx_2,XYZ_1,XYZ_2,XYZ_3,xyY_1,xyY_2,xyY_3,uvY_1,uvY_2,uvY_3,WhiteXYZ_1_1,WhiteXYZ_1_2,WhiteXYZ_1_3,CI_1,delta_uv_1,recenter_uv_1,recenter_uv_2,CI_1_recenter,delta_uv_1_recenter,WhiteXYZ_2_1,WhiteXYZ_2_2,WhiteXYZ_2_3,CI_2,delta_uv_2,recenter_uv_2_1,recenter_uv_2_2,CI_2_recenter,delta_uv_2_recenter
37,Flat,1,y r b g,y,L70,2,0.391152650117874,0.404116421937943,0.480668187141418,70,0,-8,6,7,21.035400390625,21.0025730133057,14.2585754394531,0.373653462295623,0.373070347024904,21.0025730133057,0.222097567179438,0.498939674991683,21.0025730133057,27.5672753651937,29.2447020212809,28.0767319997152,0.59936910867691,0.00591777777299285,0.218861564993858,0.49147030711174,0.437480866909027,0.00754957413300872,17.0107401741876,17.9251024458143,18.1232175297207,0.670109510421753,0.00389815331436694,0.219456538558006,0.494726181030273,0.569294512271881,0.004150472
37,Flat,1,y r b g,y,L70,3,0.375873386859894,0.406484603881836,0.595989227294922,70,0,-16,10,7,21.035400390625,21.0025730133057,16.5623397827148,0.358963958496706,0.358403767338431,21.0025730133057,0.218118467922286,0.490000673473854,21.0025730133057,27.5672753651937,29.2447020212809,28.0767319997152,0.404390096664429,0.00778347719460726,0.215099453926086,0.481577664613724,0.229167699813843,0.0101398332044482,17.0107401741876,17.9251024458143,18.1232175297207,0.475130498409271,0.00576384039595723,0.215610846877098,0.485229045152664,0.366586178541183,0.006445464
38,Flat,0,g y r b,w,L40,1,0.0921786278486252,0.106227964162827,0.131494864821434,40,0,-6,9,6,7.73544883728027,8.07450485229492,10.7752466201782,0.290968235979111,0.303721798527604,8.07450485229492,0.191971914069651,0.450869227448818,8.07450485229492,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L40,2,0.0920074507594109,0.108067937195301,0.113296002149582,40,-2,-2,7,5,7.54475784301758,8.07450580596924,9.56293296813965,0.299606819759575,0.320643426335483,8.07450580596924,0.191794165813866,0.461836822292274,8.07450580596924,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L40,3,0.083466924726963,0.110721670091152,0.113140255212784,40,-4,-2,7,4,7.35722494125366,8.07450580596924,9.56293201446533,0.29435183868657,0.323049199861413,8.07450580596924,0.187250090053436,0.462387909925174,8.07450580596924,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L55,1,0.217304274439812,0.226313635706902,0.239525452256203,55,0,-2,8,7,15.7650938034058,16.4561004638672,19.2399501800537,0.306349459824824,0.319777195796936,16.4561004638672,0.196862840884327,0.462356148151405,16.4561004638672,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L55,2,0.218062326312065,0.223193988204002,0.268509805202484,55,2,-6,10,8,16.0762023925781,16.4561004638672,21.1559906005859,0.299435898543591,0.306511893082197,16.4561004638672,0.197020927337488,0.453772676705371,16.4561004638672,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L55,3,0.202445387840271,0.230764478445053,0.239268824458122,55,-2,-2,8,6,15.4580230712891,16.4561004638672,19.2399520874023,0.302185561622624,0.321696761471928,16.4561004638672,0.193213583094725,0.462799788135012,16.4561004638672,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L55,4,0.224116787314415,0.225651353597641,0.225851565599442,55,0,0,7,7,15.7650928497314,16.4560985565186,18.3269176483154,0.311882939730019,0.325553198018834,16.4560985565186,0.198560731506525,0.466343823414796,16.4560985565186,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
38,Flat,0,g y r b,w,L55,5,0.202445387840271,0.230764478445053,0.239268824458122,55,-2,-2,8,6,15.4580230712891,16.4561004638672,19.2399520874023,0.302185561622624,0.321696761471928,16.4561004638672,0.193213583094725,0.462799788135012,16.4561004638672,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
