ParticipantID,Mode,First,illum_order,Illuminant,Lightness,Rep,Starting_1,Starting_2,Starting_3,RGB_1,RGB_2,RGB_3,Lab Grid_1,Lab Grid_2,Lab Grid_3,Idx_1,Idx_2,XYZ_1,XYZ_2,XYZ_3,xyY_1,xyY_2,xyY_3,uvY_1,uvY_2,uvY_3,WhiteXYZ_2_1,WhiteXYZ_2_2,WhiteXYZ_2_3,CI_2,delta_uv_2,recenter_uv_2_1,recenter_uv_2_2,CI_2_recenter,delta_uv_2_recenter
1,VR,1,y b g r,g,L70,1,70,18,-8,0.42951163649559,0.369260877370834,0.477698415517807,70,6,-8,6,5,13.360785484314,16.210298538208,16.5785522460938,0.289510092919194,0.351255174447212,16.210298538208,68.1886825561523,-16.8367328643799,2.9994010925293,9.84369193183051,10.5910656717088,12.0413581530253,0.442966187231558,-2.70173331912775,-21.751522064209,7.97171592712402,0.669950840176147,-3.45072383794391
1,VR,1,y b g r,g,L70,2,70,10,-6,0.320724308490753,0.383754312992096,0.493465930223465,70,-2,-10,7,1,12.5274810791016,16.2102947235107,17.2232437133789,0.272567519411594,0.35269658711271,16.2102947235107,68.1886749267578,-24.1858959197998,1.18012428283691,9.84369193183051,10.5910656717088,12.0413581530253,0.605956819563616,-7.82613561107094,-33.1950798034668,5.10909557342529,0.92332928609301,-11.4561770783265
1,VR,1,y b g r,g,L70,3,70,28,-2,0.410491764545441,0.375220865011215,0.425073117017746,70,2,-2,3,3,12.9396619796753,16.210298538208,14.7413959503174,0.294811166044733,0.369327809450418,16.210298538208,68.1886825561523,-20.5113296508789,8.45718383789062,9.84369193183051,10.5910656717088,12.0413581530253,0.613870387593464,0.321552001336113,-27.2521381378174,16.5136108398438,0.931005637728658,1.40121878384631
1,VR,1,y b g r,b,L40,1,40,2,10,0.109291307628155,0.111365996301174,0.109447725117207,40,0,12,8,5,2.82041311264038,2.93247056007385,5.47865676879883,0.251115430454741,0.261092463259546,2.93247056007385,31.6139907836914,0.811368227005005,-16.1872692108154,9.84369193183051,10.5910656717088,12.0413581530253,0.358776766161411,-2.37353960373928,3.02299857139587,-23.4884490966797,0.587538245991729,-1.88924681066942
1,VR,1,y b g r,b,L40,2,40,-6,8,0.105725638568401,0.113432303071022,0.102751024067402,40,-2,10,7,4,2.75088500976562,2.93247079849243,5.1451997756958,0.254039884492257,0.270809045191389,2.93247079849243,31.6139945983887,-0.895872712135315,-14.1514482498169,9.84369193183051,10.5910656717088,12.0413581530253,0.306122057285578,-0.766238814803598,0.456035137176514,-20.3019504547119,0.505248310497167,0.521410652622828
1,VR,1,y b g r,b,L40,3,40,6,12,0.120644383132458,0.110834069550037,0.102773316204548,40,0,10,7,5,2.82041311264038,2.93247079849243,5.14520072937012,0.258798973001023,0.269081301460428,2.93247079849243,31.6139945983887,0.811353325843811,-14.1514539718628,9.84369193183051,10.5910656717088,12.0413581530253,0.308166816371217,-2.47148691159719,3.11750173568726,-20.2985649108887,0.508351585930506,-2.13713578959227
1,VR,1,y b g r,b,L55,1,55,2,18,0.23350416123867,0.224469497799873,0.227759957313538,55,2,18,11,7,5.86152458190918,5.97646903991699,11.7219409942627,0.248792056405216,0.253670866974126,5.97646903991699,44.367748260498,2.73588299751282,-22.5589389801025,9.84369193183051,10.5910656717088,12.0413581530253,0.51947996278044,-3.9892241231428,6.39951229095459,-32.9664840698242,0.827203968445386,-4.80577186531438
1,VR,1,y b g r,b,L55,2,55,4,14,0.261004239320755,0.222822621464729,0.207397654652596,55,2,14,9,7,5.86152458190918,5.97646903991699,10.6272926330566,0.26091475155965,0.26603128809979,5.97646903991699,44.367748260498,2.73588299751282,-18.4873218536377,9.84369193183051,10.5910656717088,12.0413581530253,0.418260430806018,-4.18514786419454,6.59003829956055,-26.5866508483887,0.668830856176448,-5.30307086330795
1,VR,1,y b g r,b,L55,3,55,2,8,0.220907211303711,0.233877152204514,0.197452232241631,55,-4,12,8,4,5.525634765625,5.97646903991699,10.1065006256104,0.255714559597328,0.276578205638349,5.97646903991699,44.367748260498,-2.38576531410217,-16.4515132904053,9.84369193183051,10.5910656717088,12.0413581530253,0.361516850000418,0.832605613885361,-1.30107998847961,-23.4070892333984,0.580337031944626,2.42590771093545
1,VR,1,y b g r,b,L70,1,70,-2,14,0.427179157733917,0.393601357936859,0.372467279434204,70,0,18,11,7,10.2151327133179,10.6209897994995,19.050745010376,0.256102656027776,0.266277861838201,10.6209897994995,57.1214904785156,1.24600529670715,-22.8232021331787,9.84369193183051,10.5910656717088,12.0413581530253,0.524265173311053,-2.48835612764767,4.73767518997192,-32.8816184997559,0.82310397059829,-3.14994353087031
1,VR,1,y b g r,b,L70,2,70,-2,8,0.373283088207245,0.412545621395111,0.327796548604965,70,-8,12,8,3,9.56793212890625,10.6209888458252,16.8012981414795,0.258661136849365,0.287129654800302,10.6209888458252,57.1214904785156,-5.58286905288696,-16.7157897949219,9.84369193183051,10.5910656717088,12.0413581530253,0.364257775608188,4.03872262397865,-5.62468147277832,-23.3259925842285,0.573142932701811,6.74059837531516
1,VR,1,y b g r,b,L70,3,70,-6,12,0.381217211484909,0.408005118370056,0.342823147773743,70,-6,14,9,4,9.72708988189697,10.6209897994995,17.5302295684814,0.256798417736354,0.280397673756617,10.6209897994995,57.1214904785156,-3.87564301490784,-18.7515850067139,9.84369193183051,10.5910656717088,12.0413581530253,0.416911826518242,2.43143547990636,-3.05810570716858,-26.5122890472412,0.655427377789063,4.33031840282534
1,VR,1,y b g r,y,L40,1,40,-4,-10,0.0820537209510803,0.117522016167641,0.152184337377548,40,-6,-14,6,2,3.24358463287354,3.52465772628784,2.7044243812561,0.342415153172652,0.372087166462747,3.52465772628784,34.6246871948242,-2.33718752861023,9.61149978637695,9.84369193183051,10.5910656717088,12.0413581530253,0.278891207959193,-2.52275176556257,-0.775277614593506,17.037260055542,0.409237023587099,-4.36882564721529
1,VR,1,y b g r,y,L40,2,40,-6,-2,0.0803895369172096,0.11764819175005,0.164577379822731,40,-6,-12,7,2,3.24358367919922,3.52465724945068,2.86261296272278,0.336790871898163,0.365975570723596,3.52465724945068,34.624683380127,-2.33720254898071,8.12568092346191,9.84369193183051,10.5910656717088,12.0413581530253,0.242845840500781,-2.20783703617865,-0.815987586975098,14.7101993560791,0.352569395191513,-3.91537431538278
1,VR,1,y b g r,y,L40,3,40,4,-16,0.0892442688345909,0.114688001573086,0.140520423650742,40,-4,-16,5,3,3.32697010040283,3.52465748786926,2.55217313766479,0.353789940616949,0.374812013843276,3.52465748786926,34.6246871948242,-0.502943992614746,11.0973176956177,9.84369193183051,10.5910656717088,12.0413581530253,0.324587386274877,-1.04511321574496,2.1059513092041,19.3678131103516,0.4809348283583,-2.0470375825862
1,VR,1,y b g r,y,L55,1,55,-4,4,0.181842878460884,0.223277136683464,0.420369863510132,55,0,-6,13,6,7.12904596328735,7.18336486816406,7.12700796127319,0.332520486315915,0.335054086009165,7.18336486816406,48.1848754882812,4.01344871520996,3.3772349357605,9.84369193183051,10.5910656717088,12.0413581530253,0.161064797416842,5.00498672115375,9.58925437927246,7.81821012496948,0.240120288830958,7.71425450005071
1,VR,1,y b g r,y,L55,2,55,-4,-30,0.163709625601768,0.239403501152992,0.333729207515717,55,-8,-18,7,2,6.58445501327515,7.1833643913269,5.49390172958374,0.34184146719833,0.372934710314014,7.1833643913269,48.1848678588867,-3.32352519035339,12.2921352386475,9.84369193183051,10.5910656717088,12.0413581530253,0.338732564817724,-4.05485779247567,-1.53833627700806,21.7662696838379,0.519945791780658,-6.11689262002023
1,VR,1,y b g r,y,L55,3,55,2,-24,0.194001853466034,0.226056843996048,0.29732808470726,55,-2,-22,5,5,6.99018716812134,7.1833643913269,5.01090621948242,0.36436720019256,0.374436665039136,7.1833643913269,48.1848678588867,2.17923521995544,15.2637720108032,9.84369193183051,10.5910656717088,12.0413581530253,0.439776014413366,0.693015986363687,7.0662202835083,26.431095123291,0.678385395946468,1.30341866471613
1,VR,1,y b g r,y,L70,1,70,-12,-16,0.317990750074387,0.416222631931305,0.560932040214539,70,-6,-22,8,4,12.0639810562134,12.7658061981201,9.74284076690674,0.348946023102487,0.369246046041893,12.7658061981201,61.7450561523438,-0.641375780105591,14.9727821350098,9.84369193183051,10.5910656717088,12.0413581530253,0.417876025350684,-2.00183073272787,3.3838152885437,26.5025501251221,0.660743806217907,-2.31046391533976
1,VR,1,y b g r,y,L70,2,70,-4,-30,0.322173357009888,0.415968984365463,0.534898102283478,70,-6,-24,7,4,12.063982963562,12.7658061981201,9.38264560699463,0.352619830922037,0.373133519564877,12.7658061981201,61.7450561523438,-0.641345977783203,16.4585952758789,9.84369193183051,10.5910656717088,12.0413581530253,0.453921331770438,-2.31672980319354,3.42237949371338,28.8295269012451,0.717398108669768,-2.76599447236399
1,VR,1,y b g r,y,L70,3,70,2,-26,0.322173357009888,0.415968984365463,0.534898102283478,70,-6,-24,7,4,12.063982963562,12.7658061981201,9.38264560699463,0.352619830922037,0.373133519564877,12.7658061981201,61.7450561523438,-0.641345977783203,16.4585952758789,9.84369193183051,10.5910656717088,12.0413581530253,0.453921331770438,-2.31672980319354,3.42237949371338,28.8295269012451,0.717398108669768,-2.76599447236399
2,VR,0,r b y g,w,L40,1,40,0,0,0.109190486371517,0.104604668915272,0.104610309004784,40,0,2,5,6,4.56312274932861,4.77082920074463,5.16557121276855,0.314708469932488,0.329033523872766,4.77082920074463,39.9999961853027,0.506281852722168,0.180321931838989,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L40,2,40,-2,8,0.116673283278942,0.104054532945156,0.0904010981321335,40,0,6,3,6,4.56312227249146,4.77082967758179,4.53732776641846,0.328961881366022,0.343935799370385,4.77082967758179,40,0.506266951560974,4.2573094367981,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L40,3,40,-10,8,0.104670710861683,0.106764785945415,0.0973423570394516,40,-2,4,4,5,4.45063352584839,4.77082967758179,4.8446626663208,0.316407912673341,0.339171547429516,4.77082967758179,40,-1.49792432785034,2.2188127040863,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L55,1,55,-4,-10,0.223780870437622,0.20753325521946,0.20486344397068,55,2,2,6,8,9.48331165313721,9.72310352325439,10.6693687438965,0.317424696819328,0.325450992321966,9.72310352325439,55,2.64608860015869,-0.317394733428955,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L55,2,55,-2,6,0.235553681850433,0.206641793251038,0.185221642255783,55,2,6,4,8,9.48331165313721,9.72310352325439,9.64102745056152,0.328740116611815,0.337052530062744,9.72310352325439,55,2.64608860015869,3.75958681106567,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L55,3,55,8,12,0.229766696691513,0.207079991698265,0.194612339138985,55,2,4,5,8,9.48331165313721,9.72310352325439,10.1465139389038,0.323078886467776,0.331248151932742,9.72310352325439,55,2.64608860015869,1.72109603881836,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L55,4,55,0,4,0.237033277750015,0.203539043664932,0.204878479242325,55,4,2,7,11,9.66923141479492,9.72310352325439,10.6693687438965,0.321646155424052,0.323438206501044,9.72310352325439,55,4.65026473999023,-0.317394733428955,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L55,5,55,2,-6,0.217592850327492,0.2080018222332,0.216153219342232,55,2,0,7,5,9.48331165313721,9.72310352325439,11.2098817825317,0.311783898807414,0.319667562964199,9.72310352325439,55,2.64608860015869,-2.35588550567627,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L55,6,55,10,-10,0.217592850327492,0.2080018222332,0.216153219342232,55,2,0,5,5,9.48331165313721,9.72310352325439,11.2098817825317,0.311783898807414,0.319667562964199,9.72310352325439,55,2.64608860015869,-2.35588550567627,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L70,1,70,12,-14,0.415069699287415,0.360268831253052,0.393233388662338,70,6,-2,9,11,17.3425559997559,17.2792625427246,20.7385177612305,0.313266810819452,0.3121235110988,17.2792625427246,70,6.79007148742676,-4.89209890365601,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L70,2,70,-12,-14,0.378993004560471,0.374331116676331,0.363821625709534,70,0,2,7,8,16.5269756317139,17.2792644500732,19.1261692047119,0.312227912057826,0.326440165542975,17.2792644500732,70,0.777453184127808,-0.815117359161377,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,w,L70,3,70,-8,4,0.36967745423317,0.378731191158295,0.349714279174805,70,-2,4,6,7,16.2609100341797,17.2792625427246,18.3523235321045,0.313357638453563,0.332981911419845,17.2792625427246,70,-1.22672319412231,1.22337341308594,0,0,0,NaN,NaN,NaN,NaN,NaN,0
2,VR,0,r b y g,r,L40,1,40,-14,2,0.102658249437809,0.119602173566818,0.0915898159146309,40,-4,6,4,9,3.6230936050415,3.15533709526062,4.20155191421509,0.329972617647975,0.287371775169187,3.15533709526062,32.7908782958984,13.6778650283813,-5.83693408966064,10.2396950191922,10.5910654067993,11.4690535863241,0.260643869670458,-0.794068010476546,20.112096786499,-9.5395450592041,0.416872334167038,-2.56670551473828
2,VR,0,r b y g,r,L40,2,40,-2,12,0.102658249437809,0.119602173566818,0.0915898159146309,40,-4,6,4,9,3.6230936050415,3.15533709526062,4.20155191421509,0.329972617647975,0.287371775169187,3.15533709526062,32.7908782958984,13.6778650283813,-5.83693408966064,10.2396950191922,10.5910654067993,11.4690535863241,0.260643869670458,-0.794068010476546,20.112096786499,-9.5395450592041,0.416872334167038,-2.56670551473828
2,VR,0,r b y g,r,L40,3,40,-2,2,0.0929885283112526,0.124797210097313,0.0979878231883049,40,-6,4,5,8,3.5322859287262,3.1553373336792,4.48614311218262,0.316123123601323,0.282387981625895,3.1553373336792,32.7908782958984,11.7907228469849,-7.82384300231934,10.2396950191922,10.5910654067993,11.4690535863241,0.250319443462758,1.89093233920618,17.0761337280273,-12.6962661743164,0.399865757614565,1.71911670619688
2,VR,0,r b y g,r,L55,1,55,-22,8,0.198680579662323,0.25362241268158,0.18122898042202,55,-6,2,4,11,7.31584453582764,6.43067789077759,8.47529125213623,0.329219056625713,0.289385825286147,6.43067789077759,45.8598670959473,16.4653949737549,-7.01010227203369,10.2396950191922,10.5910654067993,11.4690535863241,0.316933637944571,-1.27618373966215,24.0884418487549,-11.4730834960938,0.499766154940101,-3.03389723157183
2,VR,0,r b y g,r,L55,2,55,0,10,0.198680579662323,0.25362241268158,0.18122898042202,55,-6,2,4,11,7.31584453582764,6.43067789077759,8.47529125213623,0.329219056625713,0.289385825286147,6.43067789077759,45.8598670959473,16.4653949737549,-7.01010227203369,10.2396950191922,10.5910654067993,11.4690535863241,0.316933637944571,-1.27618373966215,24.0884418487549,-11.4730834960938,0.499766154940101,-3.03389723157183
2,VR,0,r b y g,r,L55,3,55,-12,12,0.194365739822388,0.254454582929611,0.190922722220421,55,-6,4,5,11,7.31584453582764,6.43067741394043,8.9275598526001,0.32265229523268,0.283613575623106,6.43067741394043,45.8598670959473,16.4653949737549,-8.99701118469238,10.2396950191922,10.5910654067993,11.4690535863241,0.336782766061414,0.408862434799508,24.0904979705811,-14.6322250366211,0.531358708151472,-0.355800308850116
2,VR,0,r b y g,r,L70,1,70,-16,6,0.363140136003494,0.428848087787628,0.305764198303223,70,-8,12,4,12,12.9227952957153,11.4281787872314,14.321099281311,0.334163497622526,0.295515026556445,11.4281787872314,58.9288482666016,19.2529563903809,-6.19637966156006,10.2396950191922,10.5910654067993,11.4690535863241,0.353374962312414,-3.44334695227291,28.0627021789551,-10.2473974227905,0.551066136189137,-6.17924107564254
2,VR,0,r b y g,r,L70,2,70,-14,8,0.343735486268997,0.432651221752167,0.343908309936523,70,-8,6,7,12,12.9227962493896,11.4281797409058,16.2972068786621,0.317918178311942,0.281148600855004,11.4281797409058,58.9288558959961,19.2529258728027,-12.1570949554443,10.2396950191922,10.5910654067993,11.4690535863241,0.412921744390824,1.61179803625104,28.0689601898193,-19.7249412536621,0.645846420060416,1.85510328977217
2,VR,0,r b y g,r,L70,3,70,-18,0,0.330670297145844,0.442851215600967,0.343878865242004,70,-10,6,7,11,12.7101898193359,11.4281787872314,16.2972068786621,0.314331864127389,0.282626836643044,11.4281787872314,58.9288482666016,17.3658142089844,-12.1571063995361,10.2396950191922,10.5910654067993,11.4690535863241,0.3827487923384,2.61174574633313,25.0306720733643,-19.7225570678711,0.597243352303108,3.46300182509333
2,VR,0,r b y g,g,L40,1,40,0,-8,0.122805528342724,0.102331787347794,0.117089502513409,40,2,0,2,3,3.60356116294861,4.47568702697754,3.90976810455322,0.300571879663551,0.373315617982643,4.47568702697754,38.8205375671387,-12.7152805328369,6.69164085388184,10.2396950191922,10.5910654067993,11.4690535863241,0.448033060569791,-1.68591896223295,-22.7170886993408,10.3825092315674,0.728572861939177,-1.79957404894497
