"","ParticipantID","Mode","First","illum_order","Illuminant","Lightness","Rep","RGB_1","RGB_2","RGB_3","Lab.Grid_1","Lab.Grid_2","Lab.Grid_3","Idx_1","Idx_2","XYZ_1","XYZ_2","XYZ_3","xyY_1","xyY_2","xyY_3","uvY_1","uvY_2","uvY_3","WhiteXYZ_1_1","WhiteXYZ_1_2","WhiteXYZ_1_3","CI_1","delta_uv_1","recenter_uv_1","recenter_uv_2","CI_1_recenter","delta_uv_1_recenter","WhiteXYZ_2_1","WhiteXYZ_2_2","WhiteXYZ_2_3","CI_2","delta_uv_2","recenter_uv_2_1","recenter_uv_2_2","CI_2_recenter","delta_uv_2_recenter","FirstMode","zCI2r"
"25","1","VR","1","y b g r","g","L55",1,0.262404024600983,0.202241823077202,0.286829471588135,55,6,-8,6,5,7.59431600570679,9.12159156799316,9.63477230072021,0.288201899985091,0.346161526437423,9.12159156799316,0.17526439381078,0.473650686249178,9.12159156799316,9.11864948272705,9.72310352325439,11.2277377446493,0.581924140453339,-0.00489409733563662,0.179850041866302,0.477821320295334,0.574092030525208,-0.00505250692367554,9.84369193183051,10.5910656717088,12.0413581530253,0.52873420715332,-0.00524163851514459,0.181018576025963,0.476432919502258,0.521687805652618,-0.005296568,"VR",-0.125772265711533
"26","1","VR","1","y b g r","g","L55",2,0.246921792626381,0.207087054848671,0.245231255888939,55,2,-2,3,3,7.30598735809326,9.12159156799316,8.36520385742188,0.2946820218565,0.367913180526902,9.12159156799316,0.172692379044552,0.485118008082796,9.12159156799316,9.11864948272705,9.72310352325439,11.2277377446493,0.861879885196686,0.00187573011498898,0.177488550543785,0.488817483186722,0.840281069278717,0.0015095928683877,9.84369193183051,10.5910656717088,12.0413581530253,0.808689951896667,0.0015282112872228,0.178660869598389,0.487539082765579,0.789947807788849,0.00134958,"VR",1.36293086438464
"27","1","VR","1","y b g r","g","L55",3,0.221403628587723,0.209930181503296,0.244926631450653,55,0,-2,3,2,7.16460084915161,9.12159252166748,8.36520385742188,0.290636704395147,0.370023347448138,9.12159252166748,0.169492006373388,0.48552366884503,9.12159252166748,9.11864948272705,9.72310352325439,11.2277377446493,0.938927173614502,2.7184576538275e-05,0.174284547567368,0.48922398686409,0.91742342710495,-0.00034077896270901,9.84369193183051,10.5910656717088,12.0413581530253,0.885737299919128,-0.000320356310112402,0.175469100475311,0.487942576408386,0.866767048835754,-0.0004948219,"VR",1.7892375954942
"28","1","VR","1","y b g r","g","L70",1,0.42951163649559,0.369260877370834,0.477698415517807,70,6,-8,6,5,13.360785484314,16.210298538208,16.5785522460938,0.289510092919194,0.351255174447212,16.210298538208,0.174507694166768,0.476382852018856,16.210298538208,15.99866771698,17.2792638142904,19.3912696838379,0.570424854755402,-0.00440261792391539,0.18058355152607,0.478020697832108,0.562154531478882,-0.00441219797357917,9.84369193183051,10.5910656717088,12.0413581530253,0.598542869091034,-0.00372531218454242,0.18031257390976,0.479081273078918,0.588761508464813,-0.003808295,"VR",0.246451809918448
"29","1","VR","1","y b g r","g","L70",2,0.320724308490753,0.383754312992096,0.493465930223465,70,-2,-10,7,1,12.5274810791016,16.2102947235107,17.2232437133789,0.272567519411594,0.35269658711271,16.2102947235107,0.163037768225178,0.474676679129496,16.2102947235107,15.99866771698,17.2792638142904,19.3912696838379,0.784715533256531,-0.0133692407980561,0.169107779860497,0.476372212171555,0.777700483798981,-0.0133400093764067,9.84369193183051,10.5910656717088,12.0413581530253,0.812833666801453,-0.0126919345930219,0.168803185224533,0.477466732263565,0.805697679519653,-0.01273353,"VR",1.45033443986197
"30","1","VR","1","y b g r","g","L70",3,0.410491764545441,0.375220865011215,0.425073117017746,70,2,-2,3,3,12.9396619796753,16.210298538208,14.7413959503174,0.294811166044733,0.369327809450418,16.210298538208,0.172345951311003,0.485793484074774,16.210298538208,15.99866771698,17.2792638142904,19.3912696838379,0.801271677017212,0.00111878756433725,0.178586795926094,0.487212598323822,0.785158097743988,0.00105791864916682,9.84369193183051,10.5910656717088,12.0413581530253,0.829389691352844,0.00179609342012554,0.178327172994614,0.488193362951279,0.809957921504974,0.001610298,"VR",1.47397656141572
"31","1","VR","1","y b g r","b","L40",1,0.109291307628155,0.111365996301174,0.109447725117207,40,0,12,8,5,2.82041311264038,2.93247056007385,5.47865676879883,0.251115430454741,0.261092463259546,2.93247056007385,0.178384542742707,0.417311807850693,2.93247056007385,4.4137585957845,4.77082967758179,5.50506703058879,0.867721080780029,0.00511070573702455,0.18421795964241,0.423113793134689,0.846453309059143,0.00345435529015958,9.84369193183051,10.5910656717088,12.0413581530253,0.895144760608673,0.00425497768446803,0.183101892471313,0.421604573726654,0.878953695297241,0.002951938,"VR",1.85686712873851
"32","1","VR","1","y b g r","b","L40",2,0.105725638568401,0.113432303071022,0.102751024067402,40,-2,10,7,4,2.75088500976562,2.93247079849243,5.1451997756958,0.254039884492257,0.270809045191389,2.93247079849243,0.176981058526854,0.424493032021037,2.93247079849243,4.4137585957845,4.77082967758179,5.50506703058879,0.75623095035553,0.00123149785213172,0.182974919676781,0.4300776720047,0.737579345703125,-0.000197277797269635,9.84369193183051,10.5910656717088,12.0413581530253,0.783654630184174,0.000375783565687016,0.181825026869774,0.428623050451279,0.769380867481232,-0.0007508002,"VR",1.24879507012299
"33","1","VR","1","y b g r","b","L40",3,0.120644383132458,0.110834069550037,0.102773316204548,40,0,10,7,5,2.82041311264038,2.93247079849243,5.14520072937012,0.258798973001023,0.269081301460428,2.93247079849243,0.181251521356323,0.424018836159023,2.93247079849243,4.4137585957845,4.77082967758179,5.50506703058879,0.736739993095398,0.00538906268775463,0.187261551618576,0.429605215787888,0.717955231666565,0.00397477159276605,9.84369193183051,10.5910656717088,12.0413581530253,0.764163672924042,0.00453333463519812,0.186105251312256,0.428150981664658,0.749791502952576,0.003415103,"VR",1.1400843116865
"34","1","VR","1","y b g r","b","L55",1,0.23350416123867,0.224469497799873,0.227759957313538,55,2,18,11,7,5.86152458190918,5.97646903991699,11.7219409942627,0.248792056405216,0.253670866974126,5.97646903991699,0.1794238301344,0.411620243058448,5.97646903991699,9.11864948272705,9.72310352325439,11.2277377446493,0.966280221939087,0.00568575784564018,0.182860299944878,0.417931795120239,0.942140996456146,0.00404000375419855,9.84369193183051,10.5910656717088,12.0413581530253,0.983977258205414,0.00726125529035926,0.184041291475296,0.416036695241928,0.966352581977844,0.005820697,"VR",2.34188537645425
"35","1","VR","1","y b g r","b","L55",2,0.261004239320755,0.222822621464729,0.207397654652596,55,2,14,9,7,5.86152458190918,5.97646903991699,10.6272926330566,0.26091475155965,0.26603128809979,5.97646903991699,0.1840491223756,0.422231229988742,5.97646903991699,9.11864948272705,9.72310352325439,11.2277377446493,0.758483529090881,0.0062097548507154,0.18773227930069,0.428209751844406,0.738347470760345,0.00491347629576921,9.84369193183051,10.5910656717088,12.0413581530253,0.776180505752563,0.00778524158522487,0.188882201910019,0.426399558782578,0.761333823204041,0.006634801,"VR",1.20413817044328
"36","1","VR","1","y b g r","b","L55",3,0.220907211303711,0.233877152204514,0.197452232241631,55,-4,12,8,4,5.525634765625,5.97646903991699,10.1065006256104,0.255714559597328,0.276578205638349,5.97646903991699,0.176126834588665,0.428618139272189,5.97646903991699,9.11864948272705,9.72310352325439,11.2277377446493,0.702223062515259,-0.00347289652563632,0.179853796958923,0.43443101644516,0.684585213661194,-0.00466900365427136,9.84369193183051,10.5910656717088,12.0413581530253,0.719920039176941,-0.00189740967471153,0.181044027209282,0.432651251554489,0.706801891326904,-0.002920935,"VR",0.901514383709474
"37","1","VR","1","y b g r","b","L70",1,0.427179157733917,0.393601357936859,0.372467279434204,70,0,18,11,7,10.2151327133179,10.6209897994995,19.050745010376,0.256102656027776,0.266277861838201,10.6209897994995,0.180254683415236,0.421686846082853,10.6209897994995,15.99866771698,17.2792638142904,19.3912696838379,0.827328383922577,0.00509068788960576,0.185408532619476,0.424413949251175,0.816982388496399,0.00410113809630275,9.84369193183051,10.5910656717088,12.0413581530253,0.809705018997192,0.00443654879927635,0.185061454772949,0.425875753164291,0.794682085514069,0.003254158,"VR",1.38920363711317
"38","1","VR","1","y b g r","b","L70",2,0.373283088207245,0.412545621395111,0.327796548604965,70,-8,12,8,3,9.56793212890625,10.6209888458252,16.8012981414795,0.258661136849365,0.287129654800302,10.6209888458252,0.174528303035581,0.435908412957734,10.6209888458252,15.99866771698,17.2792638142904,19.3912696838379,0.625477015972137,-0.00534360436722636,0.179919108748436,0.438387840986252,0.617764234542847,-0.00602328032255173,9.84369193183051,10.5910656717088,12.0413581530253,0.607853531837463,-0.00599775370210409,0.179575890302658,0.439764201641083,0.596873044967651,-0.006836087,"VR",0.29146660782161
"39","1","VR","1","y b g r","b","L70",3,0.381217211484909,0.408005118370056,0.342823147773743,70,-6,14,9,4,9.72708988189697,10.6209897994995,17.5302295684814,0.256798417736354,0.280397673756617,10.6209897994995,0.17555339348526,0.431294390640441,10.6209897994995,15.99866771698,17.2792638142904,19.3912696838379,0.696317970752716,-0.0027359975501895,0.180866241455078,0.433856964111328,0.68771106004715,-0.00351820979267359,9.84369193183051,10.5910656717088,12.0413581530253,0.678694546222687,-0.00339014711789787,0.180518314242363,0.435263276100159,0.666347444057465,-0.004346134,"VR",0.677013295970943
"40","1","VR","1","y b g r","y","L40",1,0.0820537209510803,0.117522016167641,0.152184337377548,40,-6,-14,6,2,3.24358463287354,3.52465772628784,2.7044243812561,0.342415153172652,0.372087166462747,3.52465772628784,0.202008413164014,0.493905304886879,3.52465772628784,4.4137585957845,4.77082967758179,5.50506703058879,0.622990250587463,-0.00789997354149818,0.209591180086136,0.496665269136429,0.607917428016663,-0.00661631720140576,9.84369193183051,10.5910656717088,12.0413581530253,0.588724911212921,-0.00836020894348621,0.208089381456375,0.49592062830925,0.578052878379822,-0.00741972,"VR",0.187024496865373
"41","1","VR","1","y b g r","y","L40",2,0.0803895369172096,0.11764819175005,0.164577379822731,40,-6,-12,7,2,3.24358367919922,3.52465724945068,2.86261296272278,0.336790871898163,0.365975570723596,3.52465724945068,0.200526704483772,0.490282643607878,3.52465724945068,4.4137585957845,4.77082967758179,5.50506703058879,0.545495569705963,-0.00703665008768439,0.208037704229355,0.493218123912811,0.53250640630722,-0.00591243011876941,9.84369193183051,10.5910656717088,12.0413581530253,0.511230170726776,-0.00749688548967242,0.206551477313042,0.4924296438694,0.502093970775604,-0.006677946,"VR",-0.234507832250391
"42","1","VR","1","y b g r","y","L40",3,0.0892442688345909,0.114688001573086,0.140520423650742,40,-4,-16,5,3,3.32697010040283,3.52465748786926,2.55217313766479,0.353789940616949,0.374812013843276,3.52465748786926,0.208413184584926,0.496793300288523,3.52465748786926,4.4137585957845,4.77082967758179,5.50506703058879,0.745570182800293,-0.00430868798866868,0.216035634279251,0.499384015798569,0.728144466876984,-0.00289548630826175,9.84369193183051,10.5910656717088,12.0413581530253,0.711304783821106,-0.00476892292499542,0.214522957801819,0.498682260513306,0.698866486549377,-0.003732394,"VR",0.857477025039487
"43","1","VR","1","y b g r","y","L55",1,0.181842878460884,0.223277136683464,0.420369863510132,55,0,-6,13,6,7.12904596328735,7.18336486816406,7.12700796127319,0.332520486315915,0.335054086009165,7.18336486816406,0.209276898892483,0.474460782644624,7.18336486816406,9.11864948272705,9.72310352325439,11.2277377446493,0.361590594053268,0.00697695696726441,0.214003399014473,0.478409767150879,0.355670213699341,0.00746624311432242,9.84369193183051,10.5910656717088,12.0413581530253,0.349949538707733,0.00874421093612909,0.215031445026398,0.477106392383575,0.345960170030594,0.009055851,"VR",-1.10096901182225
"44","1","VR","1","y b g r","y","L55",2,0.163709625601768,0.239403501152992,0.333729207515717,55,-8,-18,7,2,6.58445501327515,7.1833643913269,5.49390172958374,0.34184146719833,0.372934710314014,7.1833643913269,0.201333888848491,0.494205373301663,7.1833643913269,9.11864948272705,9.72310352325439,11.2277377446493,0.597505033016205,-0.0108521282672882,0.206358194351196,0.497328907251358,0.581323087215424,-0.00964555144309998,9.84369193183051,10.5910656717088,12.0413581530253,0.585864007472992,-0.00908487383276224,0.2074214220047,0.49621257185936,0.575133204460144,-0.008134373,"VR",0.170821829048807
"45","1","VR","1","y b g r","y","L55",3,0.194001853466034,0.226056843996048,0.29732808470726,55,-2,-22,5,5,6.99018716812134,7.1833643913269,5.01090621948242,0.36436720019256,0.374436665039136,7.1833643913269,0.2154582893776,0.498178314062404,7.1833643913269,9.11864948272705,9.72310352325439,11.2277377446493,0.827983140945435,-0.00155846495181322,0.220551446080208,0.501031160354614,0.808100938796997,-0.000140254487632774,9.84369193183051,10.5910656717088,12.0413581530253,0.816342175006866,0.000208776822546497,0.221566915512085,0.499990820884705,0.80261904001236,0.001288226,"VR",1.43324959592531
"46","1","VR","1","y b g r","y","L70",1,0.317990750074387,0.416222631931305,0.560932040214539,70,-6,-22,8,4,12.0639810562134,12.7658061981201,9.74284076690674,0.348946023102487,0.369246046041893,12.7658061981201,0.207303066874923,0.493566693967577,12.7658061981201,15.99866771698,17.2792638142904,19.3912696838379,0.628627479076385,-0.00295588397420943,0.213537126779556,0.494725376367569,0.621585309505463,-0.00227117259055376,9.84369193183051,10.5910656717088,12.0413581530253,0.644722104072571,-0.00382828107103705,0.213364839553833,0.495574295520782,0.633698165416718,-0.002899095,"VR",0.49582682418683
"47","1","VR","1","y b g r","y","L70",2,0.322173357009888,0.415968984365463,0.534898102283478,70,-6,-24,7,4,12.063982963562,12.7658061981201,9.38264560699463,0.352619830922037,0.373133519564877,12.7658061981201,0.208269907066861,0.495868559888516,12.7658061981201,15.99866771698,17.2792638142904,19.3912696838379,0.678163290023804,-0.00348367751576006,0.214533641934395,0.496965765953064,0.670444130897522,-0.002739381743595,9.84369193183051,10.5910656717088,12.0413581530253,0.694257915019989,-0.00435604574158788,0.214365497231483,0.497791022062302,0.682211697101593,-0.003350343,"VR",0.765051628094111
"48","1","VR","1","y b g r","y","L70",3,0.322173357009888,0.415968984365463,0.534898102283478,70,-6,-24,7,4,12.063982963562,12.7658061981201,9.38264560699463,0.352619830922037,0.373133519564877,12.7658061981201,0.208269907066861,0.495868559888516,12.7658061981201,15.99866771698,17.2792638142904,19.3912696838379,0.678163290023804,-0.00348367751576006,0.214533641934395,0.496965765953064,0.670444130897522,-0.002739381743595,9.84369193183051,10.5910656717088,12.0413581530253,0.694257915019989,-0.00435604574158788,0.214365497231483,0.497791022062302,0.682211697101593,-0.003350343,"VR",0.765051628094111
"61","2","VR","0","r b y g","r","L40",1,0.102658249437809,0.119602173566818,0.0915898159146309,40,-4,6,4,9,3.6230936050415,3.15533709526062,4.20155191421509,0.329972617647975,0.287371775169187,3.15533709526062,0.22801879711056,0.446806391604579,3.15533709526062,4.52562618255615,4.77082951863607,4.84918721516927,0.711519360542297,0.00378493219614029,0.226142913103104,0.4404117166996,0.725429713726044,0.00314442533999681,10.2396950191922,10.5910654067993,11.4690535863241,0.618909001350403,0.00613676151260734,0.224862962961197,0.446642816066742,0.623839914798737,0.006251843,"Flat",0.441118673752954
"62","2","VR","0","r b y g","r","L40",2,0.102658249437809,0.119602173566818,0.0915898159146309,40,-4,6,4,9,3.6230936050415,3.15533709526062,4.20155191421509,0.329972617647975,0.287371775169187,3.15533709526062,0.22801879711056,0.446806391604579,3.15533709526062,4.52562618255615,4.77082951863607,4.84918721516927,0.711519360542297,0.00378493219614029,0.226142913103104,0.4404117166996,0.725429713726044,0.00314442533999681,10.2396950191922,10.5910654067993,11.4690535863241,0.618909001350403,0.00613676151260734,0.224862962961197,0.446642816066742,0.623839914798737,0.006251843,"Flat",0.441118673752954
"63","2","VR","0","r b y g","r","L40",3,0.0929885283112526,0.124797210097313,0.0979878231883049,40,-6,4,5,8,3.5322859287262,3.1553373336792,4.48614311218262,0.316123123601323,0.282387981625895,3.1553373336792,0.219666875212453,0.441506432155117,3.1553373336792,4.52562618255615,4.77082951863607,4.84918721516927,0.684911906719208,-0.00599929364398122,0.217948123812675,0.434836566448212,0.704513251781464,-0.00670091435313225,10.2396950191922,10.5910654067993,11.4690535863241,0.592301547527313,-0.00364745338447392,0.216517150402069,0.441324204206467,0.597563803195953,-0.003539926,"Flat",0.295299955799035
"64","2","VR","0","r b y g","r","L55",1,0.198680579662323,0.25362241268158,0.18122898042202,55,-6,2,4,11,7.31584453582764,6.43067789077759,8.47529125213623,0.329219056625713,0.289385825286147,6.43067789077759,0.226493427465962,0.447950896971296,6.43067789077759,9.48331165313721,9.72310352325439,10.1523033777873,0.586447417736053,0.00179716991260648,0.220582634210587,0.444645613431931,0.600249290466309,0.00170777994208038,10.2396950191922,10.5910654067993,11.4690535863241,0.584803104400635,0.00573152769356966,0.223323300480843,0.447794169187546,0.589468121528625,0.005840295,"Flat",0.250373143965592
"65","2","VR","0","r b y g","r","L55",2,0.198680579662323,0.25362241268158,0.18122898042202,55,-6,2,4,11,7.31584453582764,6.43067789077759,8.47529125213623,0.329219056625713,0.289385825286147,6.43067789077759,0.226493427465962,0.447950896971296,6.43067789077759,9.48331165313721,9.72310352325439,10.1523033777873,0.586447417736053,0.00179716991260648,0.220582634210587,0.444645613431931,0.600249290466309,0.00170777994208038,10.2396950191922,10.5910654067993,11.4690535863241,0.584803104400635,0.00573152769356966,0.223323300480843,0.447794169187546,0.589468121528625,0.005840295,"Flat",0.250373143965592
"66","2","VR","0","r b y g","r","L55",3,0.194365739822388,0.254454582929611,0.190922722220421,55,-6,4,5,11,7.31584453582764,6.43067741394043,8.9275598526001,0.32265229523268,0.283613575623106,6.43067741394043,0.224139650881562,0.443295645871916,6.43067741394043,9.48331165313721,9.72310352325439,10.1523033777873,0.622719764709473,-0.00302818836644292,0.218305572867393,0.439856678247452,0.639290869235992,-0.00314700161106884,10.2396950191922,10.5910654067993,11.4690535863241,0.621075510978699,0.000906158122234046,0.220993995666504,0.443118214607239,0.626320064067841,0.001019899,"Flat",0.454882208945002
"67","2","VR","0","r b y g","r","L70",1,0.363140136003494,0.428848087787628,0.305764198303223,70,-8,12,4,12,12.9227952957153,11.4281787872314,14.321099281311,0.334163497622526,0.295515026556445,11.4281787872314,0.227405128529064,0.452484111572718,11.4281787872314,16.7101472218831,17.2792631785075,19.4056701660156,0.506920158863068,0.0122119206935167,0.225451827049255,0.455488622188568,0.508422613143921,0.0124831153079867,10.2396950191922,10.5910654067993,11.4690535863241,0.532956779003143,0.00938623584806919,0.224205866456032,0.45234939455986,0.536968290805817,0.009487343,"Flat",-0.0409735409825174
"68","2","VR","0","r b y g","r","L70",2,0.343735486268997,0.432651221752167,0.343908309936523,70,-8,6,7,12,12.9227962493896,11.4281797409058,16.2972068786621,0.317918178311942,0.281148600855004,11.4281797409058,0.221625042142365,0.440983068027469,11.4281797409058,16.7101472218831,17.2792631785075,19.4056701660156,0.596952378749847,0.000317138823447749,0.219632029533386,0.444210886955261,0.594887912273407,0.000704371777828783,10.2396950191922,10.5910654067993,11.4690535863241,0.622989118099213,-0.0025085574015975,0.21848663687706,0.440796703100204,0.628444194793701,-0.002395176,"Flat",0.466670026864706
"69","2","VR","0","r b y g","r","L70",3,0.330670297145844,0.442851215600967,0.343878865242004,70,-10,6,7,11,12.7101898193359,11.4281787872314,16.2972068786621,0.314331864127389,0.282626836643044,11.4281787872314,0.21817774940065,0.441385401533879,11.4281787872314,16.7101472218831,17.2792631785075,19.4056701660156,0.550113677978516,-0.00202734512276947,0.216149851679802,0.444621831178665,0.547512352466583,-0.00166086433455348,10.2396950191922,10.5910654067993,11.4690535863241,0.576150357723236,-0.00485304137691855,0.215023398399353,0.441203832626343,0.581348121166229,-0.004748589,"Flat",0.205311376055286
"70","2","VR","0","r b y g","g","L40",1,0.122805528342724,0.102331787347794,0.117089502513409,40,2,0,2,3,3.60356116294861,4.47568702697754,3.90976810455322,0.300571879663551,0.373315617982643,4.47568702697754,0.174785550567703,0.488445212405527,4.47568702697754,4.52562618255615,4.77082951863607,4.84918721516927,0.826449811458588,-0.00585148902609944,0.172907114028931,0.483574271202087,0.836602509021759,-0.00545208808034658,10.2396950191922,10.5910654067993,11.4690535863241,0.964509904384613,-0.00290342699736357,0.171113327145576,0.488532274961472,0.97236567735672,-0.002982886,"Flat",2.37525492033263
